cif;ciudad;cliente;codigo;cp;direccion;email;id;lat;lng;Nombre;notas;Provincia;Regimen;Telefono
;COCENTAINA;;03003796;3820;CL.  CONVENTO, 40;03003796@edu.gva.es;;38,737281;-0,442951;CENTRE PRIVAT SAN FRANCISCO DE ASÍS;;Alacant;Priv. Conc.;965592544
Q5355405A;CONFRIDES;;03003851;3817;CL.  ALICANTE, 5;03003851@edu.gva.es;;38,683699;-0,26975;CEIP DE CONFRIDES;;Alacant;Púb.;966870835
Q5355078F;COX;;03003863;3350;CL.  LIBERTAD, S/N;03003863@edu.gva.es;;38,142058;-0,891026;CEIP VIRGEN DEL CARMEN;;Alacant;Púb.;966904165
Q5355529H;CREVILLENT;;03003887;3330;CM.  DEL ARQUET, S/N;03003887@edu.gva.es;;38,241332;-0,80448;CEIP NUESTRA SEÑORA DE LA ESPERANZA;;Alacant;Púb.;966913130
Q5355527B;CREVILLENT;;03003899;3330;CL.  JORGE JUAN, 2;03003899@edu.gva.es;;38,25119;-0,812109;CEIP ESCOLES NOVES;;Alacant;Púb.;966915390
Q5355062J;CREVILLENT;;03003905;3330;AV.  MANUEL SANCHIS GUARNER, S/N;03003905@edu.gva.es;;38,252071;-0,801901;CEIP FRANCISCO CANDELA;;Alacant;Púb.;966915395
Q5355526D;CREVILLENT - LA ESTACION;;03003930;3330;BD.  DE LA ESTACIÓN, S/N;03003930@edu.gva.es;;38,224915;-0,77533;CEIP PUIG JOVER;;Alacant;Púb.;965318940
Q5355528J;CREVILLENT;;03003942;3330;CL.  MOLINOS, 21;03003942@edu.gva.es;;38,25266;-0,812909;CEIP PÁRROCO FRANCISCO MAS;;Alacant;Púb.;966915400
;CREVILLENT;;03003954;3330;CM.  CARMELITAS MISIONERAS TERESIANAS, 6;03003954@edu.gva.es;;38,249615;-0,802663;CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN;;Alacant;Priv. Conc.;965401968
Q5355531D;CREVILLENT;;03003966;3330;CM.  DEL ARQUET, S/N;03003966@edu.gva.es;;38,241572;-0,80285;IES CANÓNIGO MANCHÓN;;Alacant;Púb.;966912220
Q5355532B;CREVILLENT;;03003978;3330;AV.  MANUEL SANCHIS GUARNER, S/N;03003978@edu.gva.es;;38,252808;-0,801857;IES MACIÀ ABELA;;Alacant;Púb.;966912225
Q5355524I;CREVILLENT - EL REALENGO;;03003981;3339;PZ.  GENERALÍSIMO, 1;03003981@edu.gva.es;;38,203061;-0,812527;CEIP SAN LUIS;;Alacant;Púb.;965695785
Q5355523A;CREVILLENT - SAN FELIPE NERI;;03004016;3330;CL.  ALMAZARA, 1;03004016@edu.gva.es;;38,178392;-0,79741;CEIP CARDENAL BELLUGA;;Alacant;Púb.;966616045
Q5355582G;DAYA NUEVA;;03004053;3159;CL.  VALENCIA, 12;03004053@edu.gva.es;;38,112903;-0,759632;CEIP LA INMACULADA;;Alacant;Púb.;966926720
Q5355521E;DÉNIA;;03004089;3700;AV.  DEL MONTGÓ, 20;03004089@edu.gva.es;;38,833181;0,102214;CEIP POU DE LA MUNTANYA;;Alacant;Púb.;966428805
Q5355583E;DÉNIA;;03004120;3700;CL.  MONCADA, S/N;03004120@edu.gva.es;;38,837921;0,102501;CEIP CERVANTES;;Alacant;Púb.;966428810
;DÉNIA;;03004132;3700;CL.  TOSSAL GROS, 23;03004132@edu.gva.es;;38,830481;0,083427;CENTRE PRIV. ED. INFANTIL BAMBI;;Alacant;Priv. Conc.;965781894
;DÉNIA;;03004193;3700;PD.  SANTA LUCÍA, 23;03004193@edu.gva.es;;38,83105;0,117191;CENTRE PRIVAT SCIENTIA DÉNIA;;Alacant;Priv. Conc.;965780203
;DÉNIA;;03004201;3700;CL.  CANDIDA CARBONELL, 4;03004201@edu.gva.es;;38,841446;0,10922;CENTRE PRIVAT SAN JUAN BAUTISTA HH. MARISTAS;;Alacant;Priv. Conc.;965780242
;DÉNIA;;03004211;3700;AV.  DEL MONTGÓ, 74;03004211@edu.gva.es;;38,829445;0,102235;CENTRE PRIVAT PAIDOS;;Alacant;Priv. Conc.;965782906
Q5355519I;DÉNIA;;03004223;3700;CL.  MANUEL VALLALTA, 3;03004223@edu.gva.es;;38,830815;0,099419;IES HISTORIADOR CHABÀS;;Alacant;Púb.;966428225
Q5355518A;DÉNIA;;03004235;3700;CM.  DEL LLAVADOR, S/N;03004235@edu.gva.es;;38,844554;0,098855;IES MARIA IBARS;;Alacant;Púb.;966428230
Q5355514J;DÉNIA - LA XARA;;03004259;3709;CL.  ROSER CABRERA, 16;03004259@edu.gva.es;;38,826949;0,06378;CEIP LA XARA;;Alacant;Púb.;966428815
Q5355515G;DÉNIA - JESUS POBRE;;03004260;3749;CL.  DE LES ESCOLES, 5;03004260@edu.gva.es;;38,79932;0,084329;CEIP PARE PERE;;Alacant;Púb.;965308055
Q5355512D;DOLORES;;03004338;3150;CL.  GABRIEL MIRÓ, 1;03004338@edu.gva.es;;38,137738;-0,766865;CEIP SAN FRANCISCO DE ASÍS;;Alacant;Púb.;965290185
Q5355513B;DOLORES;;03004341;3150;CL.  RAMÓN Y CAJAL, 1;03004341@edu.gva.es;;38,141105;-0,77224;CEIP CARDENAL BELLUGA;;Alacant;Púb.;965290190
Q5355399F;ELX - ALTABIX;;03004429;3207;PD.  ALTABIX (POL. 1), 174;03004429@edu.gva.es;;38,286501;-0,685063;CEIP LA GALIA;;Alacant;Púb.;966912535
Q5355030G;ELX - EL ALTET;;03004442;3195;AV.  CIUDAD DEPORTIVA, S/N;03004442@edu.gva.es;;38,274167;-0,5345;CEIP RODOLFO TOMÁS SAMPER;;Alacant;Púb.;966915405
Q5355038J;ELX - LAS BAYAS;;03004491;3292;CL.  DE L'ESCOLA, 8;03004491@edu.gva.es;;38,219234;-0,64204;CEIP LA BAIA;;Alacant;Púb.;966915410
Q5355237H;ELX;;03004569;3205;CL.  MANUEL CAMPELLO RUIZ, 13;03004569@edu.gva.es;;38,271417;-0,716257;CEIP EL TOSCAR;;Alacant;Púb.;966915415
Q5355222J;ELX;;03004570;3206;CL.  ALFREDO SANCHEZ TORRES, 18;03004570@edu.gva.es;;38,278087;-0,71174;CEIP JAIME BALMES;;Alacant;Púb.;966912310
Q5355058H;ELX;;03004594;3205;CL.  ARISTIDES BOTELLA TORRES, 1;03004594@edu.gva.es;;38,270109;-0,71082;CEIP LEÓN FELIPE;;Alacant;Púb.;966915420
Q5355235B;ELX;;03004600;3206;CL.  DIEGO PASCUAL OLIVER, S/N;03004600@edu.gva.es;;38,278424;-0,711987;CEIP EUGENIO D'ORS;;Alacant;Púb.;966915425
Q5355233G;ELX;;03004612;3202;CL.  ALPUJARRA, S/N;03004612@edu.gva.es;;38,267719;-0,694212;CEIP FERRÁNDEZ CRUZ;;Alacant;Púb.;966915430
Q5355216B;ELX;;03004624;3204;PS.  GERMANÍAS, S/N;03004624@edu.gva.es;;38,262168;-0,702535;CEIP MIGUEL DE UNAMUNO;;Alacant;Púb.;966915435
Q5355230C;ELX;;03004636;3203;CL.  CURTIDORS, 7;03004636@edu.gva.es;;38,262218;-0,69419;CEIP HISPANIDAD;;Alacant;Púb.;966915440
Q5355098D;ELX;;03004648;3203;CL.  AVET, S/N;03004648@edu.gva.es;;38,262353;-0,687807;CEIP EL PALMERAL;;Alacant;Púb.;966915445
Q5355218H;ELX;;03004651;3204;CL.  PABLO PICASSO, S/N;03004651@edu.gva.es;;38,254417;-0,704179;CEIP LUIS VIVES;;Alacant;Púb.;966915250
Q5355022D;ELX;;03004661;3206;CL.  CARLOS ANTON PASTOR, S/N;03004661@edu.gva.es;;38,277658;-0,708671;CEIP MENÉNDEZ PELAYO;;Alacant;Púb.;966915255
Q5355016F;ELX;;03004673;3205;CL.  MANUEL CAMPELLO RUIZ, S/N;03004673@edu.gva.es;;38,274002;-0,71638;CEIP JAUME I;;Alacant;Púb.;966915260
Q5355014A;ELX;;03004685;3206;PZ.  BARCELONA, 7;03004685@edu.gva.es;;38,272091;-0,706376;CEIP FRANCISCO GINER DE LOS RÍOS;;Alacant;Púb.;966915265
Q5355241J;ELX;;03004697;3206;CL.  EL DESPERTAR FEMENINO, 4;03004697@edu.gva.es;;38,276395;-0,703529;CEIP NÚMERO 38;;Alacant;Púb.;966915270
Q5355212A;ELX;;03004715;3203;CL.  FRAY LUIS DE LEÓN, 9;03004715@edu.gva.es;;38,258065;-0,696634;CEIP REYES CATÓLICOS;;Alacant;Púb.;966915275
Q5355210E;ELX;;03004739;3203;CL.  PÍO BAROJA, 22;03004739@edu.gva.es;;38,267546;-0,684092;CEIP SAN FERNANDO;;Alacant;Púb.;966915280
Q5355074E;ELX;;03004740;3203;CL.  ANTONIO SEGARRA, 2;03004740@edu.gva.es;;38,266885;-0,684028;CEIP MEDITERRANI;;Alacant;Púb.;966915285
Q5355086I;ELX;;03004752;3204;CL.  ANTONIO MOYA ALBADALEJO, 23;03004752@edu.gva.es;;38,255133;-0,704412;CEIP DAMA D'ELX;;Alacant;Púb.;966915290
Q5355401J;ELX;;03004764;3202;CL.  BERNABÉ DEL CAMPO, 13;03004764@edu.gva.es;;38,272705;-0,685005;CEIP VÍCTOR PRADERA;;Alacant;Púb.;966616000
Q5355400B;ELX;;03004776;3201;CL.  ANTONIO MENA, 31;03004776@edu.gva.es;;38,264985;-0,70797;CEIP VIRGEN DE LA ASUNCIÓN;;Alacant;Púb.;966616005
;ELX;;03004788;3205;AV.  ANTONIO RAMOS CARRATALÁ, 1;03004788@edu.gva.es;;38,27129;-0,713564;CENTRE PRIVAT FUNDACIÓN MEDITERRÁNEO;;Alacant;Priv. Conc.;965461966
;ELX;;03004880;3205;CL.  EMILIO HERNÁNDEZ SELVA, 30;03004880@edu.gva.es;;38,27231;-0,713768;CENTRE PRIVAT ACADEMIA LUIS VIVES;;Alacant;Priv. Conc.;965460729
;ELX;;03004909;3206;CL.  ARTURO SALVETTI PARDO, 29;03004909@edu.gva.es;;38,274163;-0,70737;CENTRE PRIVAT SAN JOSÉ;;Alacant;Priv. Conc.;965461557
;ELX - ALGODA-MATOLA;;03004961;3296;PD.  ALGOROS.CRTA MATOLA, KM. 2, ;03004961@edu.gva.es;;38,247584;-0,718139;CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN;;Alacant;Priv. Conc.;966631355
;ELX;;03004971;3202;AV.  EN JOAN CARLES I, 30;03004971@edu.gva.es;;38,266333;-0,692247;CENTRE PRIVAT SANTA MARÍA;;Alacant;Priv. Conc.;965452500
;ELX;;03004983;3206;CL.  RAFAEL SANCHEZ CEVA (ESQ.R.V.SERRANO 33), 8;03004983@edu.gva.es;;38,273436;-0,702501;CENTRE PRIVAT LOPE DE VEGA;;Alacant;Priv. Conc.;965462920
;ELX;;03005069;3203;CL.  PORTA DE LA MORERA, 24;03005069@edu.gva.es;;38,262791;-0,691055;CENTRE PRIVAT SAN RAFAEL-SALESIANOS;;Alacant;Priv. Conc.;966613121
;ELX;;03005070;3201;CL.  DOCTOR FERRÁN, 2;03005070@edu.gva.es;;38,26353;-0,703167;CENTRE PRIVAT SAN JOSÉ DE CALASANZ;;Alacant;Priv. Conc.;965461839
Q5355223H;ELX;;03005082;3203;AV.  SANTA POLA, 6;03005082@edu.gva.es;;38,266964;-0,685737;IES SIXTO MARCO;;Alacant;Púb.;966912230
Q5355229E;ELX;;03005094;3203;CL.  PROFESSOR EDUARDO VAQUERO, 2;03005094@edu.gva.es;;38,261557;-0,686399;IES ASUNCIÓN DE NUESTRA SEÑORA;;Alacant;Púb.;966912235
;ELX;;03005100;3293;AV.  DE DON BOSCO, 14;03005100@edu.gva.es;;38,251354;-0,712453;CENTRE PRIVAT SAN JOSÉ ARTESANO;;Alacant;Priv. Conc.;966633289
Q5355028A;ELX;;03005151;3202;CL.  VIRGEN DE LA CABEZA, 3;03005151@edu.gva.es;;38,27033;-0,694777;CEIP CANDALIX;;Alacant;Púb.;966913125
Q5355245A;ELX;;03005161;3204;CL.  PEDRO JUAN PERPIÑAN, 83;03005161@edu.gva.es;;38,258975;-0,710174;CEIP ALCUDIA;;Alacant;Púb.;966913135
Q5355023B;ELX;;03005173;3202;CL.  VIRGEN DE LA CABEZA, 3;03005173@edu.gva.es;;38,269643;-0,694856;CEIP LUIS CERNUDA;;Alacant;Púb.;966616010
Q5355034I;ELX - LA FOIA;;03005197;3294;CM.  LOS MIRAS, 39;03005197@edu.gva.es;;38,213877;-0,681925;CEIP SAN ANTONIO;;Alacant;Púb.;966912500
Q5355391C;ELX - LA MARINA;;03005264;3194;CL.  DEL COLEGIO, S/N;03005264@edu.gva.es;;38,148134;-0,646155;CEIP LA MARINA;;Alacant;Púb.;966616015
Q5355387A;ELX - LA PERLETA;;03005291;3295;CL.  DELS BOTELLA, S/N;03005291@edu.gva.es;;38,258334;-0,61341;CEIP MESTRE CANALETES;;Alacant;Púb.;966912555
Q5355386C;ELX - TORRELLANO;;03005355;3320;CL.  SAN FERNANDO, 2;03005355@edu.gva.es;;38,290577;-0,58627;CEIP ANTONIO MACHADO;;Alacant;Púb.;966616020
Q5355383J;ELX - VALLVERDA;;03005379;3139;CL.  VALVERDE BAJO (POLÍGONO 1), 195;03005379@edu.gva.es;;38,228805;-0,603417;CEIP LA VALLVERDA;;Alacant;Púb.;966616025
Q5355494E;ELDA;;03005422;3600;CL.  PADRE MANJÓN, 22;03005422@edu.gva.es;;38,475145;-0,793065;CEIP PADRE MANJÓN;;Alacant;Púb.;966957430
;ELDA;;03005586;3600;AV.  MEDITERRÁNEO, S/N;03005586@edu.gva.es;;38,4622;-0,782808;CENTRO PRIVADO SAGRADA FAMILIA;;Alacant;Priv. Conc.;965381242
;ELDA;;03005677;3600;AV.  ALAMOS, 1;03005677@edu.gva.es;;38,472532;-0,788194;CENTRO PRIVADO SANTA MARÍA DEL CARMEN;;Alacant;Priv. Conc.;965381945
Q5355500I;PETRER;;03005719;3610;CL.  ESCULTOR MARIANO BENLLIURE, S/N;03005719@edu.gva.es;;38,47535;-0,773023;IES AZORÍN;;Alacant;Púb.;966957295
Q5355498F;ELDA;;03005720;3600;AV.  DE LA MELVA, 7;03005720@edu.gva.es;;38,478164;-0,804216;IES LA MELVA;;Alacant;Púb.;966957320
Q5355093E;ELDA;;03005744;3600;PD.  DOCTOR RICO, S/N;03005744@edu.gva.es;;38,465403;-0,797394;CEIP JUAN RICO Y AMAT;;Alacant;Púb.;966957435
Q5355497H;ELDA;;03005768;3600;AV.  DE RONDA, 77;03005768@edu.gva.es;;38,466565;-0,791777;IES LA TORRETA;;Alacant;Púb.;966957315
Q5355382B;FINESTRAT;;03005811;3509;CM.  DE REYES, 4;03005811@edu.gva.es;;38,568871;-0,212882;CEIP PUIG CAMPANA;;Alacant;Púb.;966870840
Q5355381D;FORMENTERA DEL SEGURA;;03005835;3179;CL.  CONCEPCIÓN MINGOT, S/N;03005835@edu.gva.es;;38,085286;-0,744797;CEIP JUAN CARLOS I;;Alacant;Púb.;965290195
Q5355004B;GATA DE GORGOS;;03005859;3740;CL.  CUESTA GRUPO ESCOLAR, S/N;03005859@edu.gva.es;;38,770472;0,083717;CEIP SANTÍSIMO CRISTO;;Alacant;Púb.;966428825
Q5355379H;GRANJA DE ROCAMORA;;03005902;3348;CL.  CANÓNIGO ROCAMORA, 36;03005902@edu.gva.es;;38,15312;-0,893972;CEIP SAN PEDRO APÓSTOL;;Alacant;Púb.;966904230
Q5355378J;EL CASTELL DE GUADALEST;;03005914;3517;PZ.  SAN GREGORIO, 2;03005914@edu.gva.es;;38,675936;-0,198119;CEIP D'EL CASTELL DE GUADALEST;;Alacant;Púb.;966870875
Q5355375F;GUARDAMAR DEL SEGURA;;03005941;3140;CL.  MOLIVENT, S/N;03005941@edu.gva.es;;38,086599;-0,655677;CEIP MOLIVENT;;Alacant;Púb.;965290110
Q5355068G;GUARDAMAR DEL SEGURA;;03005951;3140;CL.  SOL, 3;03005951@edu.gva.es;;38,094098;-0,658375;CEIP REYES CATÓLICOS;;Alacant;Púb.;965290115
Q5355374I;EL FONDÓ DE LES NEUS - LA CANALOSA;;03005999;3688;CL.  EL SALVADOR, S/N;03005999@edu.gva.es;;38,304705;-0,935479;CEIP L'OM;;Alacant;Púb.;966545840
Q5355373A;EL FONDÓ DE LES NEUS;;03006001;3688;AV.  DE CREVILLENTE, S/N;03006001@edu.gva.es;;38,307585;-0,850153;CEIP NUESTRA SEÑORA DE LAS NIEVES;;Alacant;Púb.;966616050
Q5355372C;HONDÓN DE LOS FRAILES;;03006049;3689;AV.  BLASCO IBÁÑEZ, 72;03006049@edu.gva.es;;38,272731;-0,931166;CEIP VIRGEN DE LA SALUD;;Alacant;Púb.;966616030
Q5355370G;IBI;;03006050;3440;CL.  SAN JOSÉ (APT. 441), 44;03006050@edu.gva.es;;38,625453;-0,57186;CEIP CERVANTES;;Alacant;Púb.;966527515
Q5355020H;IBI;;03006062;3440;PD.  DERRAMADOR, S/N;03006062@edu.gva.es;;38,619251;-0,585794;CEIP DERRAMADOR;;Alacant;Púb.;966527520
Q5355368A;IBI;;03006086;3440;CL.  SEVILLA, 4;03006086@edu.gva.es;;38,61791;-0,590848;IES FRAY IGNACIO BARRACHINA;;Alacant;Púb.;966527695
Q5355365G;IBI;;03006104;3440;CL.  CALDERÓN DE LA BARCA, S/N;03006104@edu.gva.es;;38,617633;-0,574443;CEIP POETA PLA Y BELTRÁN;;Alacant;Púb.;966527525
;IBI;;03006128;3440;CL.  MARÍA AUXILIADORA, 4;03006128@edu.gva.es;;38,6247;-0,566987;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DESAMPARADOS;;Alacant;Priv. Conc.;965551350
;IBI;;03006131;3440;CL.  AMADO BROTONS, 9;03006131@edu.gva.es;;38,6277;-0,573682;CENTRE PRIVAT SAN JUAN Y SAN PABLO;;Alacant;Priv. Conc.;965552168
Q5355367C;IBI;;03006153;3440;CL.  SEVILLA, 2;03006153@edu.gva.es;;38,618505;-0,590343;IES LA FOIA;;Alacant;Púb.;966527690
Q5355363B;JACARILLA;;03006165;3310;CL.  VIRGEN DE BELÉN, 12;03006165@edu.gva.es;;38,062343;-0,869156;CEIP VIRGEN DE BELÉN;;Alacant;Púb.;965308070
;JACARILLA;;03006177;3310;CL.  EL CAMPICO, S/N;03006177@edu.gva.es;;38,053392;-0,868923;CENTRO PRIVADO ESCUELA FAMILIAR AGRARIA EL CAMPICO;;Alacant;Priv. Conc.;965350485
Q5355362D;XALÓ;;03006189;3727;PD.  BENIBRAHIM, S/N;03006189@edu.gva.es;;38,73534;-0,012099;CEIP SERRA DE BÈRNIA;;Alacant;Púb.;965739025
Q5355003D;XÀBIA;;03006220;3730;AV.  RAMON LLIDÓ, 10;03006220@edu.gva.es;;38,78633;0,162134;CEIP MEDITERRÀNIA;;Alacant;Púb.;966428830
;XÀBIA;;03006232;3730;CL.  MESTRE ÀNGEL RIBES, 7;03006232@edu.gva.es;;38,791318;0,164033;CENTRE PRIVAT MARÍA INMACULADA;;Alacant;Priv. Conc.;965791170
Q5355341H;XÀBIA;;03006244;3730;AV.  ÁNGEL DOMÉNECH, 22;03006244@edu.gva.es;;38,790825;0,158916;IES ANTONI LLIDÓ;;Alacant;Púb.;966428200
Q5355361F;XIXONA;;03006256;3100;CL.  MÉDICO MANUEL GALIANA, 3;03006256@edu.gva.es;;38,542812;-0,50005;IES DE XIXONA;;Alacant;Púb.;966908110
Q5355360H;XIXONA;;03006281;3100;CL.  JOAN FUSTER, 4;03006281@edu.gva.es;;38,530853;-0,506583;CEIP SAGRADA FAMILIA;;Alacant;Púb.;966908165
Q5355084D;XIXONA;;03006301;3100;AV.  DE LA CONSTITUCIÓN, S/N;03006301@edu.gva.es;;38,542099;-0,505993;CEIP ELOY COLOMA;;Alacant;Púb.;966908170
Q5355476B;MONFORTE DEL CID;;03006396;3670;CL.  CALVARIO, 39;03006396@edu.gva.es;;38,379488;-0,726793;CEIP JORGE JUAN;;Alacant;Púb.;966908205
Q5355329C;MONÒVER;;03006441;3640;CL.  LOPE DE VEGA, 21;03006441@edu.gva.es;;38,435859;-0,834257;EI 1er CICLE MARE DE DÉU DEL REMEI;;Alacant;Púb.;966957465
Q0368005E;MONÒVER;;03006487;3640;AV.  DE LA ENSEÑANZA, 2;03006487@edu.gva.es;;38,438649;-0,850496;CEIP AZORÍN;;Alacant;Púb.;966957365
Q5355474G;MONÒVER;;03006499;3640;CL.  SATURNINO CERDÀ, 8;03006499@edu.gva.es;;38,434724;-0,836924;CEIP CERVANTES;;Alacant;Púb.;966957335
;MONÒVER;;03006529;3640;AV.  NOVELDA, S/N;03006529@edu.gva.es;;38,430456;-0,837213;CENTRE PRIVAT DIVINA PASTORA;;Alacant;Priv. Conc.;966960316
Q5355465E;MUTXAMEL;;03006530;3110;CL.  LAZARILLO DE TORMES, 11;03006530@edu.gva.es;;38,411697;-0,449352;CEIP EL SALVADOR;;Alacant;Púb.;965937120
Q5355466C;MUTXAMEL;;03006542;3110;CL.  LAZARILLO DE TORMES, S/N;03006542@edu.gva.es;;38,411277;-0,448941;CEIP MANUEL ANTÓN;;Alacant;Púb.;965937125
Q5355469G;MURLA;;03006566;3792;PD.  GARROFERAL, S/N;03006566@edu.gva.es;;38,760132;-0,080458;CEIP CASTELL DEL POP;;Alacant;Púb.;966409940
Q5355064F;MURO DE ALCOY;;03006621;3830;CR.  DE CELA, 9;03006621@edu.gva.es;;38,779723;-0,442572;CEIP EL BRACAL;;Alacant;Púb.;966527535
Q5355458J;NOVELDA;;03006670;3660;CL.  SALVADOR DE MADARIAGA, 14;03006670@edu.gva.es;;38,380521;-0,766417;CEIP JORGE JUAN;;Alacant;Púb.;966908175
Q5355464H;NOVELDA;;03006694;3660;CL.  ALFONSO X EL SABIO, 19;03006694@edu.gva.es;;38,381153;-0,772616;CEIP ALFONSO X EL SABIO;;Alacant;Púb.;966908180
Q5355460F;NOVELDA;;03006700;3660;CL.  ELIAS ABAD, 2;03006700@edu.gva.es;;38,388184;-0,763947;CEIP GÓMEZ NAVARRO;;Alacant;Púb.;966908185
;NOVELDA;;03006724;3660;CL.  MARÍA AUXILIADORA, 9;03006724@edu.gva.es;;38,383853;-0,763625;CENTRE PRIVAT ORATORIO FESTIVO;;Alacant;Priv. Conc.;965604406
;NOVELDA;;03006736;3660;CL.  SANTA INÉS, 1;03006736@edu.gva.es;;38,385712;-0,769601;CENTRE PRIVAT PADRE DEHÓN;;Alacant;Priv. Conc.;965600350
;NOVELDA;;03006748;3660;CL.  MOSÉN ESTEBAN, 12;03006748@edu.gva.es;;38,387907;-0,764183;CENTRE PRIVAT SAN JOSÉ DE CLUNY;;Alacant;Priv. Conc.;965600466
;NOVELDA;;03006751;3660;CL.  SIRERA Y DARA, 17;03006751@edu.gva.es;;38,386615;-0,764206;CENTRE PRIVAT SANTA MARÍA MAGDALENA;;Alacant;Priv. Conc.;965600995
Q5355459H;NOVELDA;;03006761;3660;CL.  PÉREZ GALDÓS, 1;03006761@edu.gva.es;;38,386071;-0,757652;IES LA MOLA;;Alacant;Púb.;966908115
Q5355359J;LA NUCIA;;03006785;3530;CL.  ERMITA, 100;03006785@edu.gva.es;;38,611006;-0,128055;CEIP SAN RAFAEL;;Alacant;Púb.;966870845
Q5355130E;ONDARA;;03006839;3760;CL.  LEPANTO, 2;03006839@edu.gva.es;;38,827449;0,022168;CEIP SANCHIS GUARNER;;Alacant;Púb.;966428835
Q5355490C;ONIL;;03006840;3430;CL.  JACINTA BOIX, S/N;03006840@edu.gva.es;;38,626963;-0,670917;CEIP SAN JAIME;;Alacant;Púb.;966527540
Q5355044H;ORBA;;03006852;3790;AV.  DEL PORT, 26;03006852@edu.gva.es;;38,77529;-0,061852;CEIP COMARCAL HISPANIDAD;;Alacant;Púb.;966409925
Q5355273C;ORIHUELA - LA APARECIDA;;03006888;3311;CL.  COMERCIO, S/N;03006888@edu.gva.es;;38,077732;-1,007687;CEIP NUESTRA SEÑORA DE BELÉN;;Alacant;Púb.;966904285
Q5355275H;ORIHUELA - ARNEVA;;03006906;3312;CL.  FRANCISCO GIRONA, S/N;03006906@edu.gva.es;;38,054934;-0,941939;CEIP FRANCISCO GIRONA;;Alacant;Púb.;966904235
Q5355267E;ORIHUELA - RAIGUERO DE BONANZA;;03006943;3311;CL.  LA HUERTA, S/N;03006943@edu.gva.es;;38,087246;-0,973336;CEIP RINCÓN DE BONANZA;;Alacant;Púb.;966904760
Q5355272E;ORIHUELA - LA CAMPANETA;;03006955;3325;CL.  VEGA BAJA, S/N;03006955@edu.gva.es;;38,087777;-0,894239;CEIP NUESTRA SEÑORA DEL PILAR;;Alacant;Púb.;966748335
Q5355097F;ORIHUELA - LOS DESAMPARADOS;;03007017;3312;CL.  EL MANSEGAL, S/N;03007017@edu.gva.es;;38,064075;-0,978298;CEIP VIRGEN DE LOS DESAMPARADOS;;Alacant;Púb.;966904150
Q5355274A;ORIHUELA - HURCHILLO;;03007042;3313;CR.  DE BIGASTRO, 4;03007042@edu.gva.es;;38,059598;-0,92091;CEIP MANUEL RIQUELME;;Alacant;Púb.;966904280
Q5355065C;ORIHUELA - MOLINS;;03007108;3310;CL.  PORTUGAL, 8;03007108@edu.gva.es;;38,083078;-0,907737;CEIP NUESTRA SEÑORA DE MONSERRATE;;Alacant;Púb.;966748375
Q5355270I;ORIHUELA - LA MURADA;;03007157;3315;AV.  DE LA LIBERTAD, S/N;03007157@edu.gva.es;;38,172724;-0,959909;CEIP MAESTRO ISMAEL GARCÍA;;Alacant;Púb.;966904290
Q5355280H;ORIHUELA;;03007194;3300;AV.  DEL DOCTOR GARCÍA ROGEL, S/N;03007194@edu.gva.es;;38,097382;-0,936454;ESCUELA DE ARTE Y SUPERIOR DE DISEÑO DE ORIHUELA;;Alacant;Púb.;966748300
Q5355113A;ORIHUELA;;03007200;3300;AV.  DEL DOCTOR GARCÍA ROGEL, S/N;03007200@edu.gva.es;;38,092721;-0,939025;CEIP FERNANDO DE LOACES;;Alacant;Púb.;966904240
Q9655158E;ORIHUELA;;03007212;3300;AV.  DEL DOCTOR GARCÍA ROGEL, S/N;03007212@edu.gva.es;;38,092768;-0,938812;CEIP JOSEFINA MANRESA;;Alacant;Púb.;966904170
;ORIHUELA;;03007224;3300;CL.  DUQUE DE TAMAMES, 16;03007224@edu.gva.es;;38,081338;-0,946255;CENTRO PRIVADO NUESTRA SEÑORA DEL CARMEN;;Alacant;Priv. Conc.;965300381
Q5355283B;ORIHUELA;;03007248;3300;AV.  DE TEODOMIRO, 6;03007248@edu.gva.es;;38,082761;-0,945748;CEIP ANDRÉS MANJÓN;;Alacant;Púb.;966904245
Q5355276F;ORIHUELA;;03007251;3300;CL.  SANTIAGO, 12;03007251@edu.gva.es;;38,088702;-0,950824;CEIP VIRGEN DE LA PUERTA;;Alacant;Púb.;966904250
;ORIHUELA;;03007315;3300;CL.  PREVISIÓN, 36;03007315@edu.gva.es;;38,094207;-0,950769;CENTRO PRIVADO JESÚS MARÍA (S.ISIDRO);;Alacant;Priv. Conc.;965300747
;ORIHUELA;;03007327;3300;CL.  SAN AGUSTÍN, 32;03007327@edu.gva.es;;38,082943;-0,947721;CENTRO PRIVADO JESÚS MARÍA;;Alacant;Priv. Conc.;965300440
;ORIHUELA - RAIGUERO DE BONANZA;;03007339;3311;CL.  PUERTAS DE MURCIA, 78;03007339@edu.gva.es;;38,094866;-0,970876;CENTRO PRIVADO SAN JOSÉ OBRERO;;Alacant;Priv. Conc.;965300404
;ORIHUELA;;03007352;3300;CL.  SUBIDA SAN MIGUEL, S/N;03007352@edu.gva.es;;38,085941;-0,947785;CENTRO PRIVADO ORATORIO FESTIVO;;Alacant;Priv. Conc.;965300306
