cif	ciudad	cliente	codigo	cp	direccion	email	id	lat	lng	Nombre	notas	Provincia	Regimen	Telefono
Q9655219E	RIBA-ROJA DE TÚRIA		46007281	46190	CL.  DOCTOR FLEMING, 2	46007281@edu.gva.es		39,543252	-0,573016	CEIP CERVANTES		València	Púb.	962718130
Q9655261G	ALCÀNTERA DE XÚQUER		46000511	46293	CL.  CLARA CAMPOAMOR, 3	46000511@edu.gva.es		39,068388	-0,559219	CEIP CERVANTES		València	Púb.	962457790
Q9655438A	BUÑOL		46002180	46360	CL.  RAFAEL RIDAURA, 3	46002180@edu.gva.es		39,424989	-0,78564	CEIP CERVANTES		València	Púb.	961808395
Q9655333D	SUECA		46008170	46410	AV.  DE ESPAÑA, 127	46008170@edu.gva.es		39,202204	-0,317402	CEIP CERVANTES		València	Púb.	961719030
Q9655302I	SAGUNT - EL PUERTO SAGUNTO		46007517	46520	AV.  9 DE OCTUBRE, 15	46007517@edu.gva.es		39,6605	-0,2248	CEIP CERVANTES		València	Púb.	962617310
Q9655159C	ALGEMESÍ		46001205	46680	CM.  DE LA CREUETA, S/N	46001205@edu.gva.es		39,188053	-0,428381	CEIP CERVANTES		València	Púb.	962457545
Q9655622J	GANDIA		46004164	46701	PZ.  EXÈRCIT ESPANYOL, 7	46004164@edu.gva.es		38,973164	-0,177745	CEIP CERVANTES		València	Púb.	962826535
Q6255149D	BETXÍ		12000391	12549	CL.  TRINITAT, S/N	12000391@edu.gva.es		39,927674	-0,201469	CEIP CERVANTES-DUALDE		Castelló	Púb.	964738340
Q6255041C	MONCOFA		12001861	12593	CL.  MURILLO, 1	12001861@edu.gva.es		39,805717	-0,143257	CEIP CIENTÍFIC AVEL·LÍ CORMA		Castelló	Púb.	964738580
Q9655503B	VALÈNCIA		46018141	46014	CL.  TORRENT, 35	46018141@edu.gva.es		39,461627	-0,402063	CEIP CIUDAD DE BOLONIA		València	Púb.	961205735
Q0300584J	TORREVIEJA		03016602	3183	CL.  TIRSO DE MOLINA, S/N	03016602@edu.gva.es		38,000948	-0,658257	CEIP CIUDAD DEL MAR		Alacant	Púb.	965290170
Q9655502D	VALÈNCIA		46012823	46025	PZ.  REGINO MAS, S/N	46012823@edu.gva.es		39,499682	-0,393271	CEIP CIUTAT ARTISTA FALLER		València	Púb.	961205475
Q4601149J	ALAQUÀS		46027930	46970	CL.  JAUME I, S/N	46027930@edu.gva.es		39,45266	-0,464588	CEIP CIUTAT DE CREMONA		València	Púb.	962566520
S0300037I	ELX		03017461	3202	AV.  DE LA UNESCO, 3	03017461@edu.gva.es		38,276588	-0,681447	CEIP CLARA CAMPOAMOR		Alacant	Púb.	966616065
Q9655014J	PATERNA		46006483	46980	CL.  CASTILLO, 29	46006483@edu.gva.es		39,499231	-0,441331	CEIP CLARA CAMPOAMOR		València	Púb.	961205460
Q9655595H	COFRENTES		46015371	46625	CL.  ZONA ESCOLAR, S/N	46015371@edu.gva.es		39,227483	-1,065088	CEIP COFRENTES		València	Púb.	961892950
Q6255082G	LA VALL D'UIXÓ		12002609	12600	CL.  COLONIA SEGARRA, S/N	12002609@edu.gva.es		39,816209	-0,232848	CEIP COLONIA SEGARRA		Castelló	Púb.	964738655
Q5355044H	ORBA		03006852	3790	AV.  DEL PORT, 26	03006852@edu.gva.es		38,77529	-0,061852	CEIP COMARCAL HISPANIDAD		Alacant	Púb.	966409925
Q5355005I	PEDREGUER		03007561	3750	CL.  BLASCO IBÁÑEZ, S/N	03007561@edu.gva.es		38,797034	0,028195	CEIP COMARCAL L'ALFÀS		Alacant	Púb.	966428840
Q6255004A	L'ALCORA		12000145	12110	CL.  CALVARI, S/N	12000145@edu.gva.es		40,077324	-0,215199	CEIP COMTE D'ARANDA		Castelló	Púb.	964738305
Q9655099A	FONTANARS DELS ALFORINS		46003962	46635	CR.  DE BENEIXAMA, 2	46003962@edu.gva.es		38,781063	-0,784319	CEIP COMTE DE SALVATIERRA DE ALAVA		València	Púb.	962249800
Q6255185H	LLUCENA		12001794	12120	AV.  FERNANDO LEÓN, 33	12001794@edu.gva.es		40,134922	-0,280151	CEIP COMTESSA DE LUCENA		Castelló	Púb.	964738575
Q9655504J	VALÈNCIA		46017729	46015	AV.  PÍO XII, 34	46017729@edu.gva.es		39,484419	-0,394499	CEIP COMUNITAT VALENCIANA		València	Púb.	962565290
Q6255058G	VILA-REAL		12002841	12540	CL.  SANT FERRAN, 1	12002841@edu.gva.es		39,938279	-0,106918	CEIP CONCEPCIÓN ARENAL		Castelló	Púb.	964738695
Q0300610C	ALACANT		03015661	3540	AV.  DE LAS NACIONES, S/N	03015661@edu.gva.es		38,371102	-0,420205	CEIP COSTA BLANCA		Alacant	Púb.	965919750
Q9655244C	ALBAIDA		46016774	46860	CL.  ROSENDO JUAN, 23	46016774@edu.gva.es		38,835713	-0,512881	CEIP COVALTA		València	Púb.	962919345
Q5355310C	SANT JOAN D'ALACANT		03008162	3550	AV.  LA RAMBLA, 1	03008162@edu.gva.es		38,401498	-0,435609	CEIP CRISTO DE LA PAZ		Alacant	Púb.	965937130
Q9655652G	LA LLOSA DE RANES		46004981	46815	CL.  SAN BLAS, S/N	46004981@edu.gva.es		39,019826	-0,53376	CEIP CRISTO DEL MILAGRO		València	Púb.	962249715
Q5355207A	SAX		03010958	3630	CL.  PERSIANAS, S/N	03010958@edu.gva.es		38,532271	-0,825895	CEIP CRISTOBAL COLÓN		Alacant	Púb.	966957420
Q9655411H	BENETÚSSER		46001761	46910	CL.  CAMÍ D'ORBA, 18	46001761@edu.gva.es		39,417853	-0,395143	CEIP CRISTOBAL COLÓN		València	Púb.	962566930
Q5355090A	XIXONA		03012591	3100	CL.  JOSÉ MARÍA SAMPER, 3	03012591@edu.gva.es		38,542552	-0,501047	CEIP CRISTOFOL COLOM		Alacant	Púb.	966908155
Q9655296C	SAGUNT		46007669	46500	PZ.  CRONISTA CHABRET, 10	46007669@edu.gva.es		39,681475	-0,277662	CEIP CRONISTA CHABRET		València	Púb.	962617325
Q5355196F	TORREVIEJA		03008681	3182	CL.  MAESTRO CASANOVAS, 4	03008681@edu.gva.es		37,982439	-0,678094	CEIP CUBA		Alacant	Púb.	965290125
Q5355188C	ALACANT - EL BACAROT		03009816	3114	PZ.  MADRESELVA, 8	03009816@edu.gva.es		38,320065	-0,55781	CEIP D'ALACANT - EL BACAROT		Alacant	Púb.	965937145
Q5355378J	EL CASTELL DE GUADALEST		03005914	3517	PZ.  SAN GREGORIO, 2	03005914@edu.gva.es		38,675936	-0,198119	CEIP D'EL CASTELL DE GUADALEST		Alacant	Púb.	966870875
Q5355086I	ELX		03004752	3204	CL.  ANTONIO MOYA ALBADALEJO, 23	03004752@edu.gva.es		38,255133	-0,704412	CEIP DAMA D'ELX		Alacant	Púb.	966915290
S0300107J	GUARDAMAR DEL SEGURA		03017953	3140	CL.  MESTRE JOAQUÍN CARTAGENA ALDEGUER, 3	03017953@edu.gva.es		38,100122	-0,65662	CEIP DAMA DE GUARDAMAR		Alacant	Púb.	966926845
Q5355152I	ALMORADÍ - HEREDADES		03002381	3179	AV.  DE LOS LLANOS, 6	03002381@edu.gva.es		38,09108	-0,762358	CEIP DE ALMORADÍ - HEREDADES		Alacant	Púb.	965290375
Q5355440H	BENIFATO		03003139	3517	CL.  ESCUELAS, 19	03003139@edu.gva.es		38,673374	-0,229833	CEIP DE BENIFATO		Alacant	Púb.	966870865
Q5355405A	CONFRIDES		03003851	3817	CL.  ALICANTE, 5	03003851@edu.gva.es		38,683699	-0,26975	CEIP DE CONFRIDES		Alacant	Púb.	966870835
Q6255138G	COSTUR		12003365	12119	PZ.  NOVA, S/N	12003365@edu.gva.es		40,118909	-0,175266	CEIP DE COSTUR		Castelló	Púb.	964738730
Q5355198B	LA TORRE DE LES MAÇANES		03008605	3108	CL.  ESPAÑA, 12	03008605@edu.gva.es		38,608034	-0,41996	CEIP DE LA TORRE DE LES MAÇANES		Alacant	Púb.	966908200
Q4601073B	TUÉJAR		46034168	46177	CL.  INGENIERO RAFAEL CAL CASALS, 14	46034168@edu.gva.es		39,767777	-1,043158	CEIP DE TUÉJAR		València	Púb.	962103005
Q6255047J	ORPESA		12002099	12594	CL.  VELÁZQUEZ, 94	12002099@edu.gva.es		40,094053	0,139217	CEIP DEAN MARTÍ		Castelló	Púb.	964738610
Q5355020H	IBI		03006062	3440	PD.  DERRAMADOR, S/N	03006062@edu.gva.es		38,619251	-0,585794	CEIP DERRAMADOR		Alacant	Púb.	966527520
Q5355131C	BENEIXAMA		03002792	3460	CL.  CARDENAL PAYA, 132	03002792@edu.gva.es		38,700449	-0,762649	CEIP DIVINA AURORA		Alacant	Púb.	965823095
Q9655013B	TAVERNES DE LA VALLDIGNA		46008327	46760	CL.  JARDINS, S/N	46008327@edu.gva.es		39,074835	-0,268081	CEIP DIVINA AURORA		València	Púb.	962826600
Q9655601D	CULLERA		46003366	46400	PZ.  DE LA VIRGEN, 12	46003366@edu.gva.es		39,165247	-0,252385	CEIP DOCTOR ALEMANY		València	Púb.	961719070
Q5355488G	LA VILA JOIOSA		03008991	3570	CL.  DRA. DAMIANA ZARAGOZA, S/N	03008991@edu.gva.es		38,510768	-0,231505	CEIP DOCTOR ÁLVARO ESQUERDO		Alacant	Púb.	966870855
Q9655030F	VALÈNCIA		46013499	46018	CL.  OLIMPIA  AROZENA TORRES, 23	46013499@edu.gva.es		39,470308	-0,396007	CEIP DOCTOR BARCIA GOYANES		València	Púb.	962566230
Q9655277C	ALFARRASÍ		46001072	46893	CL.  DIPUTACIÓ, S/N	46001072@edu.gva.es		38,902042	-0,493151	CEIP DOCTOR BORRÀS		València	Púb.	962249795
Q5355142J	ASPE		03002652	3680	CL.  INGENIERO ALCARAZ, 2	03002652@edu.gva.es		38,344799	-0,763472	CEIP DOCTOR CALATAYUD		Alacant	Púb.	966912000
Q9655590I	CHIVA		46003718	46370	CL.  RUBIO, 26	46003718@edu.gva.es		39,471728	-0,715965	CEIP DOCTOR CORACHÁN		València	Púb.	961808400
Q9655683B	MONTAVERNER		46005715	46892	CL.  ALACANT, 59	46005715@edu.gva.es		38,886573	-0,496058	CEIP DOCTOR ESPLUGUES		València	Púb.	962249725
Q5355534H	CREVILLENT		03011185	3330	CL.  MACHA TAIBILLA, S/N	03011185@edu.gva.es		38,25558	-0,81213	CEIP DOCTOR FRANCISCO MAS MAGRO		Alacant	Púb.	966915355
Q9655505G	VALÈNCIA		46012392	46009	CL.  DOCTOR OLÓRIZ, 28	46012392@edu.gva.es		39,48446	-0,380455	CEIP DOCTOR OLÓRIZ		València	Púb.	962565240
Q9655645A	LA POBLA LLARGA		46006823	46670	CL.  MUNTANYA, 45	46006823@edu.gva.es		39,085279	-0,472824	CEIP DOCTOR SANCHIS GUARNER		València	Púb.	962457290
Q9655095I	MONCADA		46015617	46113	CL.  LEPANTO, S/N	46015617@edu.gva.es		39,544559	-0,403737	CEIP DOCTOR VICENTE TRENCO		València	Púb.	961205795
Q9655275G	ALFARA DEL PATRIARCA		46001047	46115	CL.  DE LA NÒRIA, 19	46001047@edu.gva.es		39,543798	-0,382022	CEIP DOCTORA ANNA LLUCH		València	Púb.	961205565
S4600339H	PETRÉS		46037224	46501	CL.  LA BARONIA, 2	46037224@edu.gva.es		39,686614	-0,31208	CEIP DOMÍNGUEZ ROCA		València	Púb.	962621356
Q6255260I	VILAFRANCA		12002750	12150	CL.  ESCOLES, S/N	12002750@edu.gva.es		40,429864	-0,258983	CEIP DON BLASCO DE ALAGÓN		Castelló	Púb.	964336130
Q6255089B	LA VILAVELLA		12003031	12526	CL.  RACÓ DE FOC, S/N	12003031@edu.gva.es		39,859056	-0,187706	CEIP DON JOSÉ ALBA		Castelló	Púb.	964738715
Q6255136A	CORTES DE ARENOSO		12001605	12127	CL.  CALVARIO ALTO, S/N	12001605@edu.gva.es		40,188201	-0,542042	CEIP DON MODESTO VENTURA BENAGES		Castelló	Púb.	964738380
S0300047H	SANTA POLA		03017333	3130	AV.  NORUEGA, 159	03017333@edu.gva.es		38,23963	-0,528631	CEIP DOÑA VICENTA RUSO		Alacant	Púb.	965318975
Q9655009J	ENGUERA		46003861	46810	CL.  SAN JAIME, S/N	46003861@edu.gva.es		38,974149	-0,688627	CEIP EDUARDO LÓPEZ PALOP		València	Púb.	962249845
Q6255108J	CASTELLÓ DE LA PLANA		12000807	12006	CL.  LEPANTO, 7	12000807@edu.gva.es		39,981034	-0,0432	CEIP EJÉRCITO		Castelló	Púb.	964558970
Q5355195H	TORREVIEJA		03011586	3181	CL.  DE BARCELONA, S/N	03011586@edu.gva.es		37,980174	-0,691139	CEIP EL ACEQUIÓN		Alacant	Púb.	965290250
Q9655635B	GODELLA		46004486	46110	CR.  ROCAFORT, 22	46004486@edu.gva.es		39,526161	-0,412513	CEIP EL BARRANQUET		València	Púb.	961205260
Q5355150C	ALTEA		03010880	3590	PD.  PLA DEL CASTELL, 26	03010880@edu.gva.es		38,602585	-0,062774	CEIP EL BLANQUINAL		Alacant	Púb.	966870755
Q5355064F	MURO DE ALCOY		03006621	3830	CR.  DE CELA, 9	03006621@edu.gva.es		38,779723	-0,442572	CEIP EL BRACAL		Alacant	Púb.	966527535
Q9655614G	ESTIVELLA		46003925	46590	AV.  ASSAGADOR, 3	46003925@edu.gva.es		39,716397	-0,348773	CEIP EL BRAÇAL		València	Púb.	962617295
S4600061H	LA POBLA DE VALLBONA		46029011	46185	CL.  DE LA SORTANELLA, 2	46029011@edu.gva.es		39,588617	-0,547511	CEIP EL CAMPÉS		València	Púb.	962718195
Q5355264B	PARCENT		03007546	3792	CL.  CALVARIO, 8	03007546@edu.gva.es		38,745984	-0,066519	CEIP EL CARRASCAL		Alacant	Púb.	966409945
Q9655251H	ALBALAT DELS SORELLS		46000304	46135	CM.  DEL MOLÍ VELL, S/N	46000304@edu.gva.es		39,544389	-0,349344	CEIP EL CASTELL		València	Púb.	962565210
Q9655597D	CORBERA		46003081	46612	CL.  MIGUEL HERNÁNDEZ, S/N	46003081@edu.gva.es		39,157498	-0,356852	CEIP EL CASTELL		València	Púb.	962457585
Q9655096G	ALMOINES		46001333	46723	CL.  ENRIC VALOR, S/N	46001333@edu.gva.es		38,94066	-0,180824	CEIP EL CASTELL		València	Púb.	962826640
Q5355140D	ASPE		03012244	3680	CL.  PONIENTE, S/N	03012244@edu.gva.es		38,347513	-0,77282	CEIP EL CASTILLO		Alacant	Púb.	966616095
Q9655673C	MISLATA		46015605	46920	CL.  VICENTE SALVATIERRA, 21	46015605@edu.gva.es		39,471136	-0,420753	CEIP EL CID		València	Púb.	962566480
Q9655253D	ALBERIC		46017857	46260	PZ.  MAESTRO ALBUIXECH, S/N	46017857@edu.gva.es		39,117271	-0,51645	CEIP EL CONVENT		València	Púb.	962457500
Q4668011B	MELIANA		46015599	46133	CL.  CALVARIO, S/N	46015599@edu.gva.es		39,527216	-0,341864	CEIP EL CRIST		València	Púb.	961205270
Q0300591E	EL CAMPELLO		03015798	3560	CL.  HISENDA D'EN MIRA, 2	03015798@edu.gva.es		38,406498	-0,407234	CEIP EL FABRAQUER		Alacant	Púb.	965919700
Q0300527I	ALACANT		03015351	3540	CL.  SARGO, 4	03015351@edu.gva.es		38,360144	-0,414249	CEIP EL FARO		Alacant	Púb.	965937390
Q9655727G	L'ELIANA		46018266	46183	AV.  DEL POLIESPORTIU MUNICIPAL, S/N	46018266@edu.gva.es		39,569248	-0,526002	CEIP EL GARBÍ		València	Púb.	962718155
Q9655516D	VALÈNCIA		46011570	46023	AV.  BALEARES, 64	46011570@edu.gva.es		39,459034	-0,341424	CEIP EL GRAU		València	Púb.	962566000
Q5355347E	VILLENA		03012131	3400	BU.  AMBROSIO COTES, 20	03012131@edu.gva.es		38,644269	-0,872901	CEIP EL GREC		Alacant	Púb.	965823195
Q9655352D	TORRENT		46017456	46900	CL.  GRANERERS, 6	46017456@edu.gva.es		39,438811	-0,457993	CEIP EL MOLÍ		València	Púb.	961205280
Q0300547G	BENIDORM		03015476	3502	AV.  D. VICENTE PÉREZ DEVESA, 31	03015476@edu.gva.es		38,536552	-0,161155	CEIP EL MURTAL		Alacant	Púb.	966870805
Q5355080B	ALACANT		03011161	3008	CL.  PORTET DE MORAIRA, 2	03011161@edu.gva.es		38,331137	-0,512216	CEIP EL PALMERAL		Alacant	Púb.	965919760
Q5355098D	ELX		03004648	3203	CL.  AVET, S/N	03004648@edu.gva.es		38,262353	-0,687807	CEIP EL PALMERAL		Alacant	Púb.	966915445
Q9655715B	PATERNA - LA CAÑADA		46006291	46182	CL.  9, 58	46006291@edu.gva.es		39,523459	-0,486268	CEIP EL PARQUE		València	Púb.	962566940
Q9655769I	SILLA		46019805	46460	CL.  NOSTRA SENYORA DELS ÀNGELS, S/N	46019805@edu.gva.es		39,358591	-0,413564	CEIP EL PATI		València	Púb.	961205805
Q9655336G	SUECA - EL PERELLÓ		46008081	46420	CL.  ROGER DE LLÚRIA, 15	46008081@edu.gva.es		39,274219	-0,275398	CEIP EL PERELLÓ		València	Púb.	961719025
Q1200343J	CASTELLÓ DE LA PLANA - GRAU DE CASTELLÓ		12006445	12100	AV.  DELS PINS, S/N	12006445@edu.gva.es		39,984823	0,01796	CEIP EL PINAR		Castelló	Púb.	964738845
Q5355238F	ELX		03010788	3204	CL.  MANUEL ALCARAZ MORA, S/N	03010788@edu.gva.es		38,25483	-0,70701	CEIP EL PLA		Alacant	Púb.	966915350
Q9655766E	ALMUSSAFES		46019787	46440	CL.  LIRA ALMUSSAFENSE, S/N	46019787@edu.gva.es		39,289073	-0,415539	CEIP EL PONTET		València	Púb.	961719050
Q9655446D	BURJASSOT		46014844	46100	PZ.  EL PORTALET, 1	46014844@edu.gva.es		39,504964	-0,403463	CEIP EL POUET-NUESTRA SEÑORA DE LOS DESAMPARADOS		València	Púb.	961205170
Q5355355H	LA VALL D'EBO		03008733	3789	AV.  LA MARINA ALTA, S/N	03008733@edu.gva.es		38,806005	-0,15854	CEIP EL PUIG		Alacant	Púb.	965572944
Q4601246D	ALDAIA		46031477	46960	CL.  MANISES, 42	46031477@edu.gva.es		39,468349	-0,45696	CEIP EL RAJOLAR		València	Púb.	962566610
Q5355047A	ALCOI		03000230	3802	CL.  MESTRE RIBERA MONTÉS, 10	03000230@edu.gva.es		38,695844	-0,487636	CEIP EL ROMERAL		Alacant	Púb.	966527820
Q5355465E	MUTXAMEL		03006530	3110	CL.  LAZARILLO DE TORMES, 11	03006530@edu.gva.es		38,411697	-0,449352	CEIP EL SALVADOR		Alacant	Púb.	965937120
Q5355237H	ELX		03004569	3205	CL.  MANUEL CAMPELLO RUIZ, 13	03004569@edu.gva.es		38,271417	-0,716257	CEIP EL TOSCAR		Alacant	Púb.	966915415
Q5355032C	ALACANT		03009749	3005	CL.  JUANITO EL SANTERO, S/N	03009749@edu.gva.es		38,352957	-0,496444	CEIP EL TOSSAL		Alacant	Púb.	965919770
Q5355263D	PEDREGUER		03011896	3750	CL.  CANONGE VALERIA COSTA, 7	03011896@edu.gva.es		38,792401	0,030963	CEIP EL TRINQUET		Alacant	Púb.	966428875
Q5355509J	EL CAMPELLO		03012037	3560	AV.  DEL VINCLE, S/N	03012037@edu.gva.es		38,431778	-0,402221	CEIP EL VINCLE		Alacant	Púb.	965937080
Q6255055C	LA VALL D'UIXÓ		12002543	12600	AV.  DE LES CORTS VALENCIANES, 2	12002543@edu.gva.es		39,820065	-0,230058	CEIP ELEUTERIO PÉREZ		Castelló	Púb.	964738630
Q9655044G	ALBAIDA		46000225	46860	CL.  GERMANES LLINAS, S/N	46000225@edu.gva.es		38,83868	-0,523342	CEIP ELÍAS TORMO		València	Púb.	962919310
Q9655518J	VALÈNCIA		46017596	46014	CL.  MÚSICO GOMIS, 1	46017596@edu.gva.es		39,457651	-0,398189	CEIP ELISEO VIDAL		València	Púb.	962566250
Q5355084D	XIXONA		03006301	3100	AV.  DE LA CONSTITUCIÓN, S/N	03006301@edu.gva.es		38,542099	-0,505993	CEIP ELOY COLOMA		Alacant	Púb.	966908170
Q5355035F	ELX - ALGODA-MATOLA		03012062	3296	CL.  ALGODA (P-1), 103	03012062@edu.gva.es		38,230941	-0,741502	CEIP ELS GARROFERS		Alacant	Púb.	965308060
S4600332C	RAFELBUNYOL		46030564	46138	CL.  JOSÉ LUIS CASO, 1	46030564@edu.gva.es		39,591077	-0,340178	CEIP ELS GERMANELLS		València	Púb.	963189995
S5300010E	BENIDORM		03014381	3502	AV.  DEL MUNICIPI, 18	03014381@edu.gva.es		38,546966	-0,122934	CEIP ELS TOLLS		Alacant	Púb.	966870795
Q9655687C	NÁQUERA		46005788	46119	CL.  LAS ESCUELAS, 6	46005788@edu.gva.es		39,660949	-0,429153	CEIP EMILIO LLUCH		València	Púb.	961606955
Q5355581I	ALACANT		03010193	3011	CL.  DEL CLOT, 10	03010193@edu.gva.es		38,376999	-0,495533	CEIP EMILIO VARELA		Alacant	Púb.	965919780
Q6255126B	CASTELLÓ DE LA PLANA		12004473	12004	CL.  PINTOR LÓPEZ, S/N	12004473@edu.gva.es		39,993598	-0,045903	CEIP ENRIC SOLER I GODES		Castelló	Púb.	964558980
Q5355111E	ALACANT		03011987	3007	CL.  SANT LLORENÇ, 33	03011987@edu.gva.es		38,340444	-0,515918	CEIP ENRIC VALOR		Alacant	Púb.	965919790
Q9655742F	MANISES		46005077	46940	CL.  CERAMISTA ALFONS BLAT, 26	46005077@edu.gva.es		39,499301	-0,474697	CEIP ENRIC VALOR I VIVES		València	Púb.	961205290
Q9655001G	UTIEL		46008960	46300	CL.  CELADILLA, 1	46008960@edu.gva.es		39,572227	-1,207885	CEIP ENRIQUE RAMBAL		València	Púb.	962169110
Q9655636J	GODELLETA		46004528	46388	CL.  SAN PEDRO, 9	46004528@edu.gva.es		39,424167	-0,687772	CEIP ENRIQUE TIERNO GALVÁN		València	Púb.	961808370
Q6255125D	CASTELLÓ DE LA PLANA		12003225	12003	CL.  VILLAVIEJA, 13	12003225@edu.gva.es		39,990606	-0,028821	CEIP ENRIQUETA AGUT		Castelló	Púb.	964739500
Q9655220C	RIBA-ROJA DE TÚRIA		46014984	46190	CL.  CONDE REVILLAGIGEDO, S/N	46014984@edu.gva.es		39,547409	-0,563827	CEIP ERES ALTES		València	Púb.	962718145
Q5355527B	CREVILLENT		03003899	3330	CL.  JORGE JUAN, 2	03003899@edu.gva.es		38,25119	-0,812109	CEIP ESCOLES NOVES		Alacant	Púb.	966915390
Q5355472A	MONÒVER		03011227	3640	CL.  MIGUEL HERNÁNDEZ, 3	03011227@edu.gva.es		38,439246	-0,829362	CEIP ESCRIPTOR CANYIS		Alacant	Púb.	966957395
Q6255059E	VILA-REAL		12003021	12540	AV.  FRANCESC TÁRREGA, S/N	12003021@edu.gva.es		39,941207	-0,092944	CEIP ESCULTOR ORTELLS		Castelló	Púb.	964738710
Q1200290C	CASTELLÓ DE LA PLANA		12005866	12006	CL.  PASCUAL ASENSIO HERNÁNDEZ., 30	12005866@edu.gva.es		39,973815	-0,053314	CEIP ESTEPAR		Castelló	Púb.	964558990
Q5355235B	ELX		03004600	3206	CL.  DIEGO PASCUAL OLIVER, S/N	03004600@edu.gva.es		38,278424	-0,711987	CEIP EUGENIO D'ORS		Alacant	Púb.	966915425
Q9655187D	BENICULL DE XÚQUER		46006707	46689	CL.  VICTORIA EUGENIA, S/N	46006707@edu.gva.es		39,18604	-0,384709	CEIP EUGENIO MARTÍ SANCHIS		València	Púb.	961622395
Q5355577G	ALACANT		03000692	3009	CL.  ISIDORO DE SEVILLA, 2	03000692@edu.gva.es		38,370572	-0,503569	CEIP EUSEBIO SEMPERE		Alacant	Púb.	965936210
Q9655682D	MONTSERRAT		46005703	46192	CL.  DE LA COSTERA, 2	46005703@edu.gva.es		39,3595	-0,595041	CEIP EVARISTO CALATAYUD		València	Púb.	962980085
Q9655561J	VALÈNCIA		46017602	46022	CL.  RAMON DE CAMPOAMOR, 88	46017602@edu.gva.es		39,470158	-0,34431	CEIP EXPLORADOR ANDRÉS		València	Púb.	961205515
Q9655037A	VILLAR DEL ARZOBISPO		46014054	46170	CL.  POETA CÉSAR SIMÓN, 1	46014054@edu.gva.es		39,735665	-0,827268	CEIP FABIÁN Y FUERO		València	Púb.	962718140
Q6255111D	CASTELLÓ DE LA PLANA		12001371	12005	CL.  CRONISTA REVEST, 27	12001371@edu.gva.es		39,979056	-0,03275	CEIP FADRELL		Castelló	Púb.	964739300
Q9655069D	VALÈNCIA		46013441	46017	PZ.  PINTOR SALVADOR SORIA, 8	46013441@edu.gva.es		39,445197	-0,389011	CEIP FAUSTO MARTÍNEZ		València	Púb.	962566640
Q9655562H	VALÈNCIA		46018333	46021	CL.  CLARIANO, S/N	46018333@edu.gva.es		39,478672	-0,351519	CEIP FEDERICO GARCÍA LORCA		València	Púb.	962566260
Q9655353B	TORRENT		46008731	46900	CL.  SIMANCAS, 1	46008731@edu.gva.es		39,43316	-0,479229	CEIP FEDERICO MAICAS		València	Púb.	961205725
Q6255020G	CÀLIG		12000731	12589	PS.  BLAS OSANZ, S/N	12000731@edu.gva.es		40,463879	0,35683	CEIP FELICINDA COLLELL		Castelló	Púb.	964336415
Q9655616B	FAVARA		46003950	46614	CL.  SANT LLORENÇ, S/N	46003950@edu.gva.es		39,126648	-0,292736	CEIP FÉLIX OLMOS		València	Púb.	961719020
Q9655737F	MANISES		46005119	46940	CL.  TERUEL, 2	46005119@edu.gva.es		39,494636	-0,456587	CEIP FÉLIX RODRÍGUEZ DE LA FUENTE		València	Púb.	962566950
Q9655316I	SEDAVÍ		46007815	46910	CL.  CAPITÁN CORTÉS, 2	46007815@edu.gva.es		39,426149	-0,388244	CEIP FERNANDO BAIXAULI CHORNET		València	Púb.	961205300
Q5355113A	ORIHUELA		03007200	3300	AV.  DEL DOCTOR GARCÍA ROGEL, S/N	03007200@edu.gva.es		38,092721	-0,939025	CEIP FERNANDO DE LOACES		Alacant	Púb.	966904240
	VALÈNCIA		46016105	46006	CL.  INGENIERO JOAQUIN BENLLOCH, 33-35	46016105@edu.gva.es		39,453287	-0,376185	CEIP FERNANDO DE LOS RIOS		València	Púb.	963333362
Q9655441E	BURJASSOT		46016518	46100	PZ.  PALLETER, S/N	46016518@edu.gva.es		39,513688	-0,421128	CEIP FERNANDO DE LOS RÍOS		València	Púb.	962566110
Q5355233G	ELX		03004612	3202	CL.  ALPUJARRA, S/N	03004612@edu.gva.es		38,267719	-0,694212	CEIP FERRÁNDEZ CRUZ		Alacant	Púb.	966915430
Q5355054G	ALACANT		03001581	3007	CL.  PIANISTA GONZALO SORIANO, 3	03001581@edu.gva.es		38,340007	-0,508267	CEIP FLORIDA		Alacant	Púb.	965936220
Q9655563F	VALÈNCIA - HORNO DE ALCEDO		46012689	46026	CM.  ALABAU, 30	46012689@edu.gva.es		39,432369	-0,3736	CEIP FORN D'ALCEDO		València	Púb.	962566430
Q5355231A	ELX		03011860	3205	CL.  PEDRO MORENO SASTRE, S/N	03011860@edu.gva.es		38,270492	-0,710461	CEIP FRANCESC CANTÓ		Alacant	Púb.	966915370
Q9655642H	LA FONT D'EN CARRÒS		46004024	46717	CL.  9 D'OCTUBRE, 31	46004024@edu.gva.es		38,915338	-0,172123	CEIP FRANCESC CARRÒS		València	Púb.	962826530
Q9655176G	CARCAIXENT		46002702	46740	CL.  VICENT ANDRÉS ESTELLÉS, 2	46002702@edu.gva.es		39,120162	-0,443655	CEIP FRANCESC PONS BOIGUES		València	Púb.	962457575
Q6255152H	BORRIANA		12000625	12530	CL.  THOMAS ALVA EDISON, 1	12000625@edu.gva.es		39,888237	-0,094199	CEIP FRANCESC ROCA I ALCAIDE		Castelló	Púb.	964738360
